"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","y"
0.00173486606217921,0.214181103045121,0.254023123299703,0.700109130702913,0.491563274990767,0.953105242690071,0.438642461318523,0.615060564363375,0.459347732597962,0.264259518356994,12.1246466800112
0.240162001224235,0.602063133381307,0.00824747607111931,0.7730421947781,0.616957753198221,0.00468569528311491,0.335798061685637,0.67776932544075,0.710133982822299,0.359564019599929,19.8165716183188
0.854281151667237,0.103199396049604,0.992728901095688,0.114871092839167,0.472952435258776,0.224782772362232,0.634333475958556,0.363454451551661,0.456653877627105,0.23338082479313,10.03767048498
0.106571069918573,0.923852875595912,0.0185904670506716,0.415768159320578,0.385214869864285,0.815191853325814,0.977379906689748,0.385936683509499,0.657881861785427,0.818415874615312,23.9574072588523
0.916754554025829,0.536332880146801,0.507949887076393,0.644449785584584,0.802563896635547,0.319559879601002,0.0293300899211317,0.987146892119199,0.257553693838418,0.353137196274474,18.3738368651118
0.323874936671928,0.950233259238303,0.700953983468935,0.265385615406558,0.580386502668262,0.852342452388257,0.401398729998618,0.632516517536715,0.25939124263823,0.65481719840318,11.1563161076825
0.724708504742011,0.445029935799539,0.58191059040837,0.150250737555325,0.619190765311942,0.443151985527948,0.171596502419561,0.325009091990069,0.129459477495402,0.198060262715444,17.5540095096098
0.753566312603652,0.880452990531921,0.197033492848277,0.443622499704361,0.387503857258707,0.915318959392607,0.92503700684756,0.935767719056457,0.829020884586498,0.347268925281242,24.2735033501297
0.292888003168628,0.0567637404892594,0.682153214467689,0.327252231771126,0.0361885982565582,0.298046290175989,0.945985744474456,0.658760249149054,0.639184050029144,0.707851514220238,14.4839756709827
0.397029106039554,0.901457218220457,0.505881586577743,0.269169439794496,0.788205884164199,0.683268425520509,0.447077303892002,0.373950456967577,0.0929618864320219,0.0325821386650205,4.91866946189154
0.974323866888881,0.104245107620955,0.634768572635949,0.427205460611731,0.178641400067136,0.771683479659259,0.568919981829822,0.570628244662657,0.606266750721261,0.623517361236736,13.9632877349386
0.612553970888257,0.776684628101066,0.0244216250721365,0.380356906913221,0.110473210457712,0.134298002114519,0.202989154029638,0.288318785605952,0.883478331146762,0.902087373193353,22.1762008088002
0.881110585061833,0.296367333270609,0.0771740304771811,0.640831959666684,0.0213174689561129,0.941817381884903,0.360273329541087,0.341620365157723,0.651208156952634,0.676325381267816,11.1996894898034
0.944662576774135,0.874812933849171,0.711069296812639,0.459909446770325,0.957780350465328,0.292678008554503,0.813931570155546,0.0296241519972682,0.966499109752476,0.584328490076587,12.3336015350646
0.148473539622501,0.689861421706155,0.302872468018904,0.359561875229701,0.194705170346424,0.0650989669375122,0.858786631375551,0.692200622987002,0.4984484273009,0.372218200238422,15.3833518158
0.466383111895993,0.330692898016423,0.150790948653594,0.586370195960626,0.205172079382464,0.508606228046119,0.514706008601934,0.520840135635808,0.742065968457609,0.397549211978912,12.7092523124955
0.744922551326454,0.76061317929998,0.297688719583675,0.413109210552648,0.0646089829970151,0.0818875292316079,0.152082055108622,0.179727078415453,0.718769363360479,0.126464684261009,13.8179860185098
0.140306361718103,0.689259188482538,0.460342866368592,0.815390641335398,0.0741825141012669,0.342791339848191,0.154089024057612,0.00660601956769824,0.940371647244319,0.0519030508585274,14.7897984234793
0.930050537222996,0.405138499569148,0.887268414720893,0.0792286372743547,0.94443977274932,0.546187233412638,0.273863964015618,0.327656012261286,0.101409128401428,0.142039719969034,15.7051437936445
0.407943537458777,0.931975552812219,0.376827189698815,0.455043263500556,0.916161278262734,0.107191776158288,0.118311974452808,0.933724860427901,0.855379982851446,0.935312821995467,23.1345497536382
0.970505146542564,0.755222370149568,0.12861239281483,0.358268650947139,0.682251717196777,0.656796909403056,0.111854680813849,0.457014379324391,0.79796258173883,0.95832820259966,15.775938723223
0.577261532889679,0.697079780045897,0.883628110866994,0.542389208683744,0.785486178472638,0.240910049993545,0.572470308979973,0.0419808079022914,0.00194514915347099,0.815725996624678,15.1793815496401
0.695584987523034,0.176693801768124,0.760412016883492,0.517558107152581,0.0136689282953739,0.690417554462329,0.991137995384634,0.332027620403096,0.0947533582802862,0.0358934090472758,10.5694876274187
0.737166788196191,0.796524920035154,0.580601615831256,0.953043807763606,0.308424141490832,0.296306130243465,0.937092033913359,0.957792323781177,0.692700543208048,0.862779043847695,18.7643984334463
0.328998098149896,0.070311929564923,0.541861123871058,0.380916815483943,0.148759206058457,0.131102336570621,0.334026025608182,0.726109030190855,0.28706033132039,0.0949844126589596,17.8259931961074
0.264364969916642,0.219265976222232,0.0290181299205869,0.51106489659287,0.526615109527484,0.9532908834517,0.48672863887623,0.343239831272513,0.15989488712512,0.520762753905728,13.2786019522561
0.548574325162917,0.19511064584367,0.429273246787488,0.866751118795946,0.0323456567712128,0.561023943359032,0.340858901850879,0.376673273276538,0.0205689067952335,0.560692961094901,12.706460407748
0.242202668916434,0.629056726116687,0.144460809184238,0.681541008176282,0.582201327197254,0.29863521293737,0.813242125790566,0.965625470271334,0.0490375661756843,0.58186176000163,20.5974933243264
0.537233200157061,0.260429760906845,0.458503472851589,0.103239277144894,0.856988535728306,0.364087431458756,0.842791530769318,0.057022062363103,0.459423441672698,0.584637837251648,21.3796709830482
0.41168853151612,0.558170282049105,0.944536446593702,0.930797207634896,0.832385607995093,0.66799435717985,0.12129244627431,0.422677165828645,0.846397060435265,0.615753649035469,23.9817273861362
0.01339653856121,0.279005510499701,0.612992828944698,0.632248467998579,0.48587738443166,0.66508477460593,0.465352582046762,0.133038643049076,0.113475081278011,0.213422252330929,12.5591177512967
0.85359855229035,0.40537632862106,0.144755663815886,0.454941460629925,0.880563180195168,0.20860417583026,0.437792268348858,0.169025845360011,0.0728270385880023,0.106556705897674,15.8215845452108
0.663604344706982,0.0325572928413749,0.616281093796715,0.568054151721299,0.562129474710673,0.457559382310137,0.844546937383711,0.662312189815566,0.82404247415252,0.101127716014162,6.50386957812896
0.927144051063806,0.441115983063355,0.864372276468202,0.762336468789726,0.574167042504996,0.358876962447539,0.64005090133287,0.178768125362694,0.0140807854477316,0.726774660171941,12.2064755654457
0.644388868939131,0.0942533714696765,0.0240273214876652,0.645075079752132,0.83784928265959,0.0194564191624522,0.206326895626262,0.793186041293666,0.197244208538905,0.479546569287777,14.1716054928614
0.966396066360176,0.616607622941956,0.0950599329080433,0.0072758907917887,0.918541746679693,0.746603954583406,0.794608626980335,0.803746167104691,0.331217175815254,0.907636080635712,18.0098962257712
0.72730399784632,0.0232747460249811,0.879362277919427,0.0744923383463174,0.810070430627093,0.689099114388227,0.264337106375024,0.14933228190057,0.0309323235414922,0.994411808205768,13.4009642413421
0.00836810027249157,0.442102521890774,0.773220634786412,0.816937680821866,0.314860636135563,0.978912254329771,0.955762000055984,0.508518598275259,0.986598041141406,0.787146323127672,7.6310235858778
0.472416018834338,0.313465787330642,0.904054184444249,0.59742444800213,0.683554880786687,0.235928806243464,0.4077333426103,0.514553616289049,0.313953828765079,0.00737523753196001,15.2105766898122
0.328699752222747,0.657290872419253,0.698645265772939,0.0751878486480564,0.0549358879216015,0.229720339877531,0.244823555927724,0.229346459265798,0.284463104791939,0.789923902601004,20.195929209441
0.271459172712639,0.829791142372414,0.178629445377737,0.254135849419981,0.429909213678911,0.881997460033745,0.585926384665072,0.813847715966403,0.349069307325408,0.144451690139249,13.5048981790036
0.252115288283676,0.200913847191259,0.551654156530276,0.31419381685555,0.0230915159918368,0.0527097957674414,0.958658828632906,0.0805295915342867,0.524858324090019,0.879776548361406,15.681897887288
0.242495826212689,0.433493699645624,0.416344209108502,0.651868706801906,0.792844196781516,0.225945781217888,0.92966705490835,0.292877610772848,0.305744668701664,0.895523693412542,13.8017991156721
0.0978089324198663,0.838804152328521,0.470903277862817,0.808234071359038,0.687878334661946,0.754000135464594,0.530264089582488,0.937342778779566,0.0656430483795702,0.170255756704137,6.97858526110578
0.246046629967168,0.406889630481601,0.648312242468819,0.314353048801422,0.0262272930704057,0.57386316312477,0.570901312166825,0.662599340081215,0.625649232417345,0.0820434906054288,15.5171134339449
0.815092375967652,0.388455013744533,0.180953381117433,0.716493150917813,0.3773813911248,0.372526452178136,0.181483476422727,0.643483208026737,0.273606370436028,0.37554038176313,16.6247247275945
0.482508452376351,0.875770370941609,0.451345022534952,0.396993052214384,0.659411438042298,0.730452321702614,0.956045466708019,0.173987166723236,0.733379913493991,0.858570949174464,14.8645408815178
0.00957803521305323,0.65761160524562,0.778540653176606,0.993367691291496,0.606209068791941,0.0324149236548692,0.0914330647792667,0.185427367687225,0.779549164697528,0.325172537006438,10.0415091783354
0.286641211016104,0.277791467262432,0.143832775996998,0.342087032273412,0.899445650866255,0.550789460074157,0.816954114241526,0.621831657830626,0.139455995289609,0.788587066344917,9.97103449074165
0.562069269828498,0.260688715614378,0.845241913106292,0.779229403473437,0.517311173025519,0.997759227873757,0.0897586804348975,0.211712232790887,0.628045687451959,0.977062480291352,16.1312811610321
0.882823835359886,0.794435645220801,0.219070377526805,0.275027391733602,0.571675121318549,0.830381448380649,0.547455009771511,0.155360688688233,0.177924298215657,0.270707009593025,11.3967534240261
0.0133261654991657,0.103590730112046,0.728852404514328,0.350028570508584,0.597754059592262,0.0116991985123605,0.787343381438404,0.386136940680444,0.56079763523303,0.876803679391742,22.5943627073099
0.783378935186192,0.179286580067128,0.991075683850795,0.839357585646212,0.773970561800525,0.0894922420848161,0.139308422571048,0.267961297184229,0.395019047893584,0.512697490397841,6.44600899753403
0.0997519716620445,0.550730931805447,0.259533833246678,0.298424162901938,0.173947219038382,0.420101283350959,0.462401389842853,0.58019938133657,0.779269513208419,0.755133205093443,14.5100732349737
0.444757079007104,0.707401251653209,0.851434187730774,0.633805997669697,0.907287559937686,0.869390808977187,0.936097784666345,0.382072834763676,0.527433002134785,0.380177280632779,17.6458523366372
0.837647752137855,0.310409965226427,0.674067302141339,0.578896504826844,0.425588985206559,0.337512370431796,0.833891094196588,0.820742228301242,0.809759800788015,0.175144423032179,18.6049535636434
0.0766843354795128,0.00584663241170347,0.266876888461411,0.0106347675900906,0.143467145739123,0.539787522284314,0.260329984594136,0.881166338687763,0.706503701861948,0.0553158805705607,11.6468116447099
0.874296939000487,0.196687582414597,0.17462522117421,0.705702411243692,0.306381415110081,0.156261025229469,0.749651251127943,0.632661691401154,0.265899062156677,0.354718262562528,17.1440389630511
0.485181343508884,0.949083710787818,0.906888258177787,0.787276785122231,0.472249285550788,0.573320176685229,0.257496410515159,0.516390566946939,0.610591377364472,0.719811302609742,16.8346999246892
0.0869677192531526,0.808542023645714,0.526704544434324,0.647421694826335,0.74860157771036,0.100315334275365,0.773436441086233,0.544416265329346,0.167751432862133,0.603522659512237,11.5022460821385
0.374268615618348,0.0620755455456674,0.269666762091219,0.114729159977287,0.53905631438829,0.447976288851351,0.69454725086689,0.83636196074076,0.0642343387007713,0.0822218873072416,8.92131967365419
0.760143575957045,0.755796922137961,0.769912523217499,0.595400765305385,0.10404728516005,0.560532855801284,0.11900517041795,0.150942282984033,0.680931121343747,0.183612679829821,18.1443294226695
0.939358892384917,0.661127925850451,0.918340421281755,0.93826001114212,0.049662088509649,0.949822178343311,0.00756744528189301,0.865945118013769,0.169017512118444,0.0273093443829566,16.8764445910011
0.386847001733258,0.791341198608279,0.864407193148509,0.956245764624327,0.87206125818193,0.361587458057329,0.152370703872293,0.959983975393698,0.591678624041378,0.29356424883008,10.3273167277954
0.166907916776836,0.541863385820761,0.276202745037153,0.128730496857315,0.413754921173677,0.698111716657877,0.589129060041159,0.461180796381086,0.513138437177986,0.450719911139458,9.66335076438446
0.327760551590472,0.390174497617409,0.738247582456097,0.26146894833073,0.00980824837461114,0.554571378976107,0.430417936295271,0.852162134600803,0.639789413660765,0.321382257156074,11.3079268682631
0.775926695670933,0.368332014419138,0.413617112440988,0.441305844811723,0.0477768008131534,0.404839795548469,0.268432037904859,0.957340291468427,0.974327878793702,0.103765282314271,16.3491140838686
0.210096832830459,0.500475557055324,0.249694633064792,0.539043264929205,0.462265366688371,0.0461092446930707,0.40308797894977,0.91263031330891,0.202283945865929,0.436254461994395,6.55462239688985
0.0613337077666074,0.130834088195115,0.69326154422015,0.530229933094233,0.326891360105947,0.531664560548961,0.856054654344916,0.407914821989834,0.139434351120144,0.148740781703964,12.8742089500697
0.301819376414642,0.610378492856398,0.0539092249237001,0.524974768981338,0.839609113289043,0.367099113995209,0.696716830367222,0.944236319046468,0.473355995025486,0.471239835722372,12.9683650436099
0.165168933104724,0.570397822186351,0.23467758577317,0.786635277792811,0.693251522025093,0.927381382789463,0.617597312200814,0.246397574432194,0.0384689422789961,0.890555539866909,13.0030724509927
0.0717943338677287,0.407475481973961,0.330670834518969,0.650676338933408,0.334232522407547,0.609544444130734,0.640348301269114,0.800247110426426,0.958927996922284,0.770616756286472,15.2667603238879
0.30188344581984,0.912371964426711,0.230881878640503,0.82831441774033,0.973004392813891,0.782214815495536,0.59886289248243,0.411162295145914,0.451896957121789,0.401775729609653,7.98633927675646
0.0558791384100914,0.784997650887817,0.633731362177059,0.203070899704471,0.785256527131423,0.407231338089332,0.0420886699575931,0.63948416034691,0.0734313628636301,0.120838711271062,14.7374497450202
0.704468075186014,0.844712083926424,0.101207771338522,0.35356178577058,0.532364710466936,0.933420959627256,0.225790892960504,0.956097532063723,0.326599252410233,0.951423553517088,19.3869285841091
0.0784137300215662,0.943265958456323,0.146241521229967,0.527532752137631,0.163606965215877,0.409355408046395,0.748223310569301,0.64124453580007,0.650526769226417,0.850992137333378,14.3116952856623
0.342537519987673,0.635854532942176,0.770780189661309,0.363317888230085,0.404489734675735,0.335948619293049,0.638304844498634,0.938710280694067,0.742486055707559,0.799234964186326,13.2913583949895
0.958096841117367,0.958831327501684,0.853719320846722,0.751781544880942,0.00536057236604393,0.247447509551421,0.472217151895165,0.0681579846423119,0.901097358437255,0.472062485758215,18.174926962616
0.0498360733035952,0.874518728349358,0.0722288314718753,0.679120030952618,0.760648990049958,0.893253647023812,0.560634388588369,0.425538246054202,0.684765563812107,0.938820072216913,9.03689661472228
0.665420686127618,0.748100980650634,0.752671395661309,0.912006849423051,0.220431003486738,0.432738516014069,0.622521682875231,0.765095640905201,0.57816502568312,0.302670021308586,13.0761925964346
0.862440372584388,0.772443142486736,0.0831936860922724,0.805124835809693,0.977886494947597,0.0803864293266088,0.419256885303184,0.441694860113785,0.0928049683570862,0.259822690859437,10.3126672781776
0.432387052336708,0.95581118343398,0.169258582638577,0.820618371712044,0.785993165336549,0.961864273296669,0.648998429998755,0.834030747879297,0.730852231616154,0.942596656270325,14.5416910955816
0.63050882704556,0.700571276247501,0.348816574085504,0.0163388738874346,0.427695251535624,0.187663727672771,0.519713727757335,0.890029824804515,0.0140055769588798,0.312357956310734,26.7919965785299
0.926935976604,0.33613382303156,0.328310400480404,0.452989897457883,0.256358776474372,0.374132319353521,0.782827269751579,0.797137754503638,0.121070377063006,0.289926306577399,17.4282541273838
0.0806305697187781,0.990935929352418,0.97919963602908,0.121947333682328,0.922669573687017,0.707921619992703,0.764049258548766,0.220836514141411,0.195848344825208,0.100639240117744,10.1593765219934
0.0398869218770415,0.477502716472372,0.396405124804005,0.619206632953137,0.141939729452133,0.0793615358415991,0.42942640488036,0.196244471473619,0.770432352786884,0.970685880398378,14.3588881456907
0.723195801256225,0.179810521425679,0.50708482041955,0.423044393304735,0.69855911587365,0.374237464275211,0.247668748022988,0.948513617971912,0.963603127747774,0.485286569222808,18.8394783832301
0.365489974152297,0.122017128625885,0.598283809842542,0.815327008021995,0.0823437860235572,0.485652575036511,0.167442171135917,0.306185132591054,0.0572709294501692,0.387340335641056,10.2265778702467
0.703523074276745,0.535903788404539,0.936832477338612,0.778039228636771,0.00491290586069226,0.0845371049363166,0.809886816423386,0.567478840937838,0.447908818954602,0.0693575309123844,22.832351013156
0.730271990876645,0.317337553249672,0.480321125127375,0.494610981084406,0.269647268811241,0.69586669979617,0.649141104659066,0.469984227325767,0.946733899880201,0.772878212155774,11.1388106425396
0.996387222316116,0.134186976123601,0.136760150548071,0.580737492535263,0.615553738549352,0.288409850560129,0.126080978428945,0.440103867091238,0.329472376033664,0.980933585902676,13.1118237868727
0.342741409316659,0.913241778966039,0.239539605565369,0.812164985341951,0.0927551640197635,0.83651804132387,0.961204573512077,0.0693236207589507,0.209536854876205,0.308549900073558,15.1718090277131
0.974343389039859,0.408759480342269,0.53601378807798,0.619555716635659,0.927599328802899,0.0460012832190841,0.491400586208329,0.677114282269031,0.34696940635331,0.855819910531864,15.1594417126825
0.687038515461609,0.781259980984032,0.647459119092673,0.0429016728885472,0.921700234990567,0.439392250962555,0.262639958877116,0.61189554980956,0.73517260979861,0.61806538910605,20.5587468639839
0.23860507667996,0.106124145910144,0.915049607865512,0.530342428712174,0.658721457934007,0.263406289508566,0.643784391926602,0.521304099122062,0.745254501467571,0.351084161549807,26.0969859666597
0.34476471459493,0.977542423410341,0.917718689655885,0.35382802085951,0.926978543866426,0.666872347239405,0.984925992088392,0.974338384345174,0.238550820620731,0.297973956679925,14.0424310293587
0.324273091508076,0.267057336401194,0.665462030563504,0.2184527607169,0.103345030918717,0.789248567540199,0.989040656480938,0.985984340542927,0.690712903859094,0.0341114075854421,11.6622120895283
0.196283768396825,0.867260203929618,0.260473320959136,0.374040355207399,0.601522078504786,0.584350944496691,0.187986097531393,0.829816773999482,0.795587063068524,0.291845832951367,7.01328962313398
0.321387140313163,0.704939367482439,0.196655958425254,0.431522658094764,0.618746276479214,0.909266774076968,0.120982446474954,0.982985739596188,0.481322606792673,0.022648899583146,14.5290067035865
0.148756979964674,0.129596947925165,0.382469485746697,0.135464075952768,0.63976637693122,0.678640037076548,0.422842640429735,0.101021582027897,0.162915562046692,0.124929591082036,19.4145553497088
